# PING PONG measurements (in us)
# Executed at: 12405.627534
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   391        100  249.3    246    356        100  68.25     67     86          0      0      0      0
   392        100 385.84    245  13324        100   68.8     67    111          0      0      0      0
   393        100 248.82    246    352        100  69.08     67    169          0      0      0      0
   394        100 255.44    246    626        100  69.25     67    154          0      0      0      0
   395        100 348.64    245   9616        100  72.11     67    442          0      0      0      0
   396        100 247.72    246    279        100  68.01     67     75          0      0      0      0
   397        100 319.86    246   7493        100  68.42     67     80          0      0      0      0
   398        100 255.87    245    726        100  69.11     67    149          0      0      0      0
   399        100 250.17    246    395        100  68.37     67     84          0      0      0      0
   400        100 357.85    246   9819        100  77.93     67    636          0      0      0      0
   401        100 250.78    246    418        100   68.4     67     87          0      0      0      0
   402        100 253.74    245    625        100  68.38     67     82          0      0      0      0
   403        100 544.27    245  29240        100  72.48     67    445          0      0      0      0
   404        100 252.02    245    522        100  72.34     67    337          0      0      0      0
   405        100 322.98    245   7341        100 143.09     67   7103          0      0      0      0
   406        100 249.48    246    389        100  68.96     67    162          0      0      0      0
   407        100 253.44    245    635        100  68.17     67     82          0      0      0      0
   408        100 365.31    245  11482        100  73.08     67    313          0      0      0      0
   409        100 248.68    246    343        100   68.5     67    119          0      0      0      0
   410        100 399.19    246  14430        100  68.29     67     79          0      0      0      0
   411        100 251.64    246    382        100  69.56     67    173          0      0      0      0
   412        100 249.76    246    442        100  68.18     67     79          0      0      0      0
   413        100 322.41    246   7174        100   70.1     67    223          0      0      0      0
   414        100  248.8    246    360        100   68.1     67     83          0      0      0      0
   415        100 261.46    246    647        100  68.85     67    108          0      0      0      0
   416        100 362.21    246  11170        100  71.15     67    181          0      0      0      0
   417        100 259.27    246    626        100  69.92     67     95          0      0      0      0
   418        100 460.49    246  20889        100 275.14     67  20641          0      0      0      0
   419        100 249.02    245    366        100  68.57     67    118          0      0      0      0
   420        100 259.52    245    635        100  70.09     67    161          0      0      0      0
   421        100 376.07    246  12317        100 188.15     67  12044          0      0      0      0
   422        100 248.75    245    350        100  68.58     67    122          0      0      0      0
   423        100 321.27    246   6999        100  73.28     67    439          0      0      0      0
   424        100 254.46    246    883        100  68.41     67     87          0      0      0      0
   425        100 256.44    246    628        100  71.01     67    278          0      0      0      0
   426        100 354.34    245  10231        100 170.19     67   9950          0      0      0      0
   427        100 249.05    246    299        100  69.02     67    119          0      0      0      0
   428        100 256.27    246   1156        100  67.97     67     74          0      0      0      0
   429        100 354.14    246  10204        100  68.34     67     81          0      0      0      0
   430        100 253.67    246    630        100  72.08     67    441          0      0      0      0
   431        100 329.63    245   7351        100  71.09     67    278          0      0      0      0
   432        100 253.08    246    631        100  68.68     67    134          0      0      0      0
   433        100 248.87    246    365        100  68.68     67    121          0      0      0      0
   434        100 365.82    246  11187        100  69.55     67    160          0      0      0      0
   435        100 255.51    246    636        100  71.58     67    393          0      0      0      0
   436        100 359.95    245  10986        100 176.95     67  10702          0      0      0      0
