# PING PONG measurements (in us)
# Executed at: 12309.794152
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   230        100 230.05    222    591        100  66.63     65    146          0      0      0      0
   231        100  228.7    221    463        100  65.88     65     82          0      0      0      0
   232        100 232.34    222    720        100  66.61     65     96          0      0      0      0
   233        100  323.1    222   9475        100 161.74     65   9258          0      0      0      0
   234        100 233.06    222    857        100  72.73     65    687          0      0      0      0
   235        100 227.43    221    435        100   66.5     65    131          0      0      0      0
   236        100  225.8    221    284        100  66.46     65    124          0      0      0      0
   237        100 228.08    222    461        100  68.13     65    261          0      0      0      0
   238        100 225.74    222    339        100  65.84     65     74          0      0      0      0
   239        100 235.88    221   1218        100  74.98     65   1005          0      0      0      0
   240        100 226.69    221    427        100  66.66     65    113          0      0      0      0
   241        100 228.42    221    464        100  65.91     65     77          0      0      0      0
   242        100 227.89    222    459        100  65.93     65     78          0      0      0      0
   243        100 225.85    222    361        100  67.35     65    200          0      0      0      0
   244        100 226.43    222    423        100  67.48     65    250          0      0      0      0
   245        100 229.24    222    459        100  66.56     65    116          0      0      0      0
   246        100 233.15    222   1026        100  65.81     65     76          0      0      0      0
   247        100 226.06    222    337        100  65.66     65     76          0      0      0      0
   248        100 231.47    222    593        100  69.41     65    430          0      0      0      0
   249        100 230.17    222    466        100  68.08     65    262          0      0      0      0
   250        100 224.99    222    280        100  66.13     65     80          0      0      0      0
   251        100  230.7    222    781        100  66.38     65    130          0      0      0      0
   252        100 237.66    222    657        100  71.99     65    472          0      0      0      0
   253        100 229.18    222    605        100  65.84     65     78          0      0      0      0
   254        100 226.37    222    281        100  66.75     65    115          0      0      0      0
   255        100 228.12    222    456        100  67.96     65    283          0      0      0      0
   256        100 227.63    222    421        100  66.01     65     78          0      0      0      0
   257        100 227.23    222    434        100  66.01     65     90          0      0      0      0
   258        100 226.02    222    278        100  66.17     65     91          0      0      0      0
   259        100 236.76    221   1171        100  66.48     65    107          0      0      0      0
   260        100 232.88    222    912        100  66.15     65     89          0      0      0      0
   261        100 231.66    222    780        100  66.41     65     79          0      0      0      0
   262        100 230.53    221    522        100  66.37     65    100          0      0      0      0
   263        100 226.14    221    376        100  65.54     65     76          0      0      0      0
   264        100 226.17    221    297        100  66.77     65    129          0      0      0      0
   265        100 224.83    221    272        100  65.69     65     75          0      0      0      0
   266        100 319.04    222   8907        100 152.16     65   8288          0      0      0      0
   267        100 226.27    222    320        100  66.87     65    131          0      0      0      0
   268        100 232.98    222    710        100  66.05     65     76          0      0      0      0
