# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:15:47 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   419        100    135    115    441        100     89      4    171        100     15      3     67
   420        100    136    115    525        100     92      4    308        100     15      3    114
   421        100    135    116    459        100     91      4    187        100     15      3     66
   422        100    135    115    486        100     91      4    288        100     15      3     57
   423        100    134    115    494        100     90      4    157        100     15      3    114
   424        100    135    115    494        100     92      4    296        100     14      3     58
   425        100    134    116    455        100     90      4    156        100     15      3     67
   426        100    137    116    495        100     92      4    286        100     15      3     61
   427        100    135    116    450        100     91      4    337        100     15      3     57
   428        100    139    115    493        100     93      4    336        100     16      3    197
   429        100    135    116    482        100     89      4    196        100     15      3    142
   430        100    136    116    486        100     93      4    287        100     15      3     67
   431        100    134    115    453        100     90      4    162        100     15      3     67
   432        100    136    115    652        100     91      4    430        100     16      3    128
   433        100    139    116    654        100     91      4    322        100     16      3     67
   434        100    142    115    892        100     94      4    300        100     16      3    162
   435        100    137    116    525        100     91      4    318        100     15      3     57
   436        100    136    115    542        100     93      4    333        100     14      3     67
   437        100    141    116    510        100     96      4    480        100     15      3     58
   438        100    137    115    558        100     92      4    349        100     15      3     58
   439        100    143    116    564        100     95      4    389        100     16      3    158
   440        100    136    115    530        100     91      4    298        100     15      3     57
   441        100    135    116    585        100     91      4    291        100     15      3     65
   442        100    138    115    707        100     90      4    276        100     16      3    112
   443        100    136    115    521        100     92      4    321        100     14      3     58
   444        100    135    115    525        100     91      4    247        100     15      3     58
   445        100    170    116   2705        100    102      4   1192        100     15      3     66
   446        100    341    116   7068        100     93      4    357        100    102      3   6976
   447        100    136    116    527        100     93      4    306        100     14      3     58
   448        100    137    116    669        100     94      4    417        100     14      3     66
   449        100    140    115    670        100     96      4    545        100     15      3     66
   450        100    137    116    640        100     91      4    289        100     16      3    107
   451        100    133    116    456        100     89      5    169        100     15      3     57
   452        100    140    116   1003        100     97      4    784        100     14      3     57
   453        100    138    116    541        100     91      4    247        100     15      3    148
   454        100    135    115    513        100     90      4    296        100     15      3     57
   455        100    137    115    491        100     92      5    286        100     14      3     57
   456        100    137    115    519        100     90      4    308        100     16      3     87
   457        100    135    115    492        100     92      5    277        100     15      3    156
   458        100    133    115    488        100     92      4    246        100     14      3     57
   459        100    137    116    491        100     93      4    292        100     15      3     99
   460        100    140    116    550        100     94      4    393        100     15      3     69
   461        100    134    116    451        100     89      4    167        100     15      3     58
   462        100    136    116    494        100     92      4    296        100     15      3     67
   463        100    134    116    440        100     90      4    192        100     14      3     67
   464        100    135    115    535        100     92      4    336        100     14      3     57
   465        100    134    116    452        100     90      4    184        100     15      3     66
   466        100    143    116    671        100     92      4    275        100     19      3    397
   467        100    139    116    627        100     91      4    193        100     14      3     58
   468        100    135    116    511        100     92      5    307        100     14      3     58
   469        100    134    116    577        100     89      4    158        100     15      3     57
   470        100    136    115    629        100     92      4    278        100     14      3     57
   471        100    136    116    555        100     91      4    270        100     15      3     58
   472        100    138    116    511        100     94      4    332        100     15      3     70
   473        100    135    115    484        100     91      4    289        100     16      3    175
   474        100    134    115    491        100     91      5    291        100     15      3     63
   475        100    135    115    490        100     88      4    274        100     14      3     57
   476        100    136    116    517        100     93      4    300        100     15      3     78
   477        100    159    115   2796        100     92      4    225        100     15      3    122
   478        100    136    116    544        100     91      4    325        100     16      3     68
   479        100    134    116    483        100     92      5    289        100     14      3     65
   480        100    137    115    613        100     92      4    363        100     15      3     64
   481        100    136    115    505        100     92      4    276        100     15      3    179
   482        100    134    115    492        100     91      4    249        100     15      3     80
   483        100    138    115    486        100     91      4    287        100     15      3     57
   484        100    135    116    446        100     87      4    161        100     16      3    115
   485        100    137    116    500        100     94      4    304        100     14      3     57
   486        100    135    116    523        100     91      4    309        100     16      3    101
   487        100    137    116    501        100     94      4    285        100     14      3     57
   488        100    135    115    517        100     92      4    302        100     14      3     58
   489        100    142    116    517        100     92      4    286        100     16      3     58
   490        100    137    116    673        100     91      4    414        100     15      3     57
   491        100    136    116    514        100     92      4    302        100     15      3     58
   492        100    134    116    473        100     90      4    190        100     15      3     58
   493        100    136    116    490        100     91      4    274        100     16      3    112
   494        100    140    116    666        100     94      4    655        100     15      3     67
