# PING PONG measurements (in us) 
# Executed at: Wed Feb 02 15:16:27 2011
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   442        100    146    125    520        100     96      5    301        100     17      4     72
   443        100    145    125    524        100     98      5    293        100     16      4     71
   444        100    149    125    473        100     96      5    276        100     18      4    177
   445        100    145    125    523        100     96      5    311        100     17      4     61
   446        100    147    125    519        100     97      5    291        100     17      4     71
   447        100    146    125    529        100     98      5    300        100     17      4    132
   448        100    146    125    635        100     98      5    288        100     17      4     82
   449        100    145    125    531        100     96      5    302        100     17      4     74
   450        100    146    125    536        100     99      5    309        100     16      4     61
   451        100    148    125    540        100     97      5    328        100     19      4    120
   452        100    168    141    823        100    114      6    372        100     18      4     69
   453        100    164    141    604        100    112      6    293        100     18      4    132
   454        100    163    141    586        100    107      6    328        100     18      4     70
   455        100    167    140    632        100    110      6    379        100     19      4     82
   456        100    163    141    604        100    110      6    333        100     18      5     80
   457        100    169    141    610        100    115      6    563        100     18      4     79
   458        100    167    141    823        100    112      6    451        100     19      4     79
   459        100    163    141    531        100    108      6    221        100     19      5     79
   460        100    164    140    607        100    107      6    349        100     20      4    187
   461        100    167    141    578        100    111      6    341        100     20      4    108
   462        100    166    141    612        100    114      6    401        100     19      4    148
   463        100    164    141    598        100    111      6    285        100     18      5     79
   464        100    174    141    655        100    112      6    356        100     21      4    161
   465        100    164    141    631        100    112      6    392        100     18      4     69
   466        100    168    140    580        100    111      6    342        100     20      5    108
   467        100    165    141    615        100    110      6    352        100     18      4     69
   468        100    218    140   4688        100    120      6    900        100     19      4    139
   469        100    167    140    611        100    108      6    367        100     20      4    132
   470        100    166    140    591        100    110      6    335        100     22      4    392
   471        100    172    140    669        100    116      6    653        100     19      4    168
   472        100    165    140    601        100    110      6    358        100     19      4     80
   473        100    163    140    611        100    109      6    343        100     19      4    126
   474        100    174    141   1587        100    118      6   1201        100     19      5     82
   475        100    163    140    584        100    108      6    345        100     18      4     69
   476        100    168    140    583        100    112      6    565        100     20      4    185
   477        100    265    140  10409        100    110      6    306        100     19      4    141
   478        100    165    141    644        100    110      6    374        100     19      5     81
   479        100    164    141    604        100    112      6    343        100     18      4     84
   480        100    172    141    751        100    115      6    345        100     17      4     83
   481        100    171    141    627        100    113      6    578        100     20      4    148
   482        100    164    141    657        100    111      6    368        100     19      4    196
   483        100    167    140    843        100    108      6    309        100     20      4    190
   484        100    165    141    619        100    110      6    361        100     21      4    362
   485        100    164    140    627        100    109      6    299        100     18      4     71
   486        100    166    141    701        100    109      6    343        100     19      5     69
   487        100    164    140    613        100    111      6    379        100     19      4    158
   488        100    162    140    592        100    109      6    340        100     18      4     69
   489        100    167    140    758        100    113      6    416        100     19      5     84
   490        100    164    141    664        100    111      6    291        100     18      4     80
   491        100    165    140    590        100    108      6    333        100     19      4     69
   492        100    171    140    833        100    111      6    350        100     19      4    202
   493        100    166    140    586        100    110      6    348        100     19      4     69
   494        100    163    140    582        100    112      6    344        100     17      4     69
   495        100    163    140    684        100    106      6    189        100     18      4     69
   496        100    163    141    528        100    108      6    187        100     18      4     84
