# PING PONG measurements (in us)
# Executed at: 13777.798443
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   314        100 162.87    138    263        100  122.4     38    228          0      0      0      0
   315        100 162.26    159    199        100 127.52    125    164          0      0      0      0
   316        100 162.17    127    259        100  96.79     37    223          0      0      0      0
   317        100 163.41    130    225        100 123.53     38    190          0      0      0      0
   318        100 162.24    159    226        100  127.5    125    190          0      0      0      0
   319        100 161.94    138    214        100 123.03     38    179          0      0      0      0
   320        100 172.14    128    699        100 135.96     38    654          0      0      0      0
   321        100 162.59    127    256        100   92.2     38    221          0      0      0      0
   322        100 163.57    127    370        100  66.55     38    137          0      0      0      0
   323        100 163.09    157    228        100 123.46     40    171          0      0      0      0
   324        100 161.67    128    206        100  93.21     38    171          0      0      0      0
   325        100 162.29    128    222        100  48.63     38    136          0      0      0      0
   326        100 163.91    158    317        100  114.2     40    154          0      0      0      0
   327        100  162.1    159    200        100 127.51    125    166          0      0      0      0
   328        100 163.82    159    239        100 128.98    125    205          0      0      0      0
   329        100 163.59    128    286        100  49.37     38    206          0      0      0      0
   330        100 164.51    127    411        100   43.3     38    126          0      0      0      0
   331        100 164.18    127    363        100  65.81     38    138          0      0      0      0
   332        100 149.74    122    291        100  73.55     37    130          0      0      0      0
   333        100 152.48    122    524        100 115.92     37    488          0      0      0      0
   334        100 148.36    122    209        100  96.53     37    174          0      0      0      0
   335        100 149.47    122    212        100 102.22     37    177          0      0      0      0
   336        100 149.37    133    215        100 112.73     37    180          0      0      0      0
   337        100 158.52    123    583        100  54.91     38    248          0      0      0      0
   338        100 155.05    144    273        100  71.63     40    127          0      0      0      0
   339        100 148.83    146    181        100 114.76    112    147          0      0      0      0
   340        100 168.46    123    734        100 126.52     38    691          0      0      0      0
   341        100 148.56    123    253        100  42.29     38    113          0      0      0      0
   342        100 148.53    122    204        100  56.08     37    142          0      0      0      0
   343        100  148.7    122    223        100  74.46     38    186          0      0      0      0
   344        100 148.95    122    216        100  48.78     37    181          0      0      0      0
   345        100 150.84    122    392        100  42.96     38    113          0      0      0      0
   346        100 147.96    122    184        100  47.21     37    113          0      0      0      0
   347        100 148.01    145    199        100  41.16     40     56          0      0      0      0
   348        100 148.58    144    206        100  81.23     40    124          0      0      0      0
   349        100 148.41    146    187        100 114.17    112    153          0      0      0      0
   350        100 148.42    146    190        100 114.05    112    131          0      0      0      0
   351        100 153.15    146    486        100 117.61    112    446          0      0      0      0
   352        100 150.06    123    324        100 113.54     38    288          0      0      0      0
   353        100 153.04    122    695        100  86.42     37    651          0      0      0      0
