# PING PONG measurements (in us)
# Executed at: 14227.612297
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   373        100 224.07    217    313        100  124.6     61    207          0      0      0      0
   374        100 222.23    219    266        100 118.66     59    209          0      0      0      0
   375        100 223.11    190    253        100 110.58     58    176          0      0      0      0
   376        100 641.54    206  41955        100 584.35    150  41881          0      0      0      0
   377        100 304.49    205   8696        100  80.28     46   1091          0      0      0      0
   378        100 209.66    205    276        100  49.66     48     83          0      0      0      0
   379        100 210.08    205    357        100  49.19     48     62          0      0      0      0
   380        100 210.75    206    276        100  88.07     48    166          0      0      0      0
   381        100 210.43    206    268        100 153.06    150    196          0      0      0      0
   382        100 209.36    206    268        100 152.79    150    212          0      0      0      0
   383        100 209.14    206    254        100 152.62    150    196          0      0      0      0
   384        100 210.72    206    307        100 154.65    150    251          0      0      0      0
   385        100 216.83    206    597        100 159.58    150    536          0      0      0      0
   386        100 212.85    177    394        100 109.22     45    337          0      0      0      0
   387        100 208.53    178    241        100  53.48     46    164          0      0      0      0
   388        100 209.25    177    254        100  53.74     45    151          0      0      0      0
   389        100 212.82    205    630        100  49.46     48     85          0      0      0      0
   390        100 209.35    177    263        100  90.86     45    187          0      0      0      0
   391        100  210.3    178    261        100 146.04     45    172          0      0      0      0
   392        100 212.01    177    488        100  95.81     46    311          0      0      0      0
   393        100 208.76    206    240        100 152.52    150    164          0      0      0      0
   394        100  215.7    176    391        100  71.13     45    176          0      0      0      0
   395        100 209.38    177    247        100  68.09     46    185          0      0      0      0
   396        100 209.27    205    261        100  49.29     48     62          0      0      0      0
   397        100 208.77    205    240        100  49.78     48     66          0      0      0      0
   398        100 208.96    187    266        100  51.08     46    151          0      0      0      0
   399        100 209.85    204    259        100  113.2     48    185          0      0      0      0
   400        100 223.46    206    702        100 165.42    150    624          0      0      0      0
   401        100 208.63    177    258        100 127.18     46    201          0      0      0      0
   402        100 208.89    188    270        100 115.55     46    176          0      0      0      0
   403        100 216.09    205    567        100  51.54     48    210          0      0      0      0
   404        100 213.26    205    488        100  49.68     48     63          0      0      0      0
   405        100 210.71    177    315        100  57.24     45    161          0      0      0      0
   406        100 209.12    189    296        100  94.44     46    177          0      0      0      0
   407        100 214.17    205    653        100  49.71     48     62          0      0      0      0
   408        100 213.27    205    617        100   49.5     48     65          0      0      0      0
   409        100 209.77    177    291        100  54.54     46    151          0      0      0      0
   410        100 209.44    176    240        100  49.52     46     68          0      0      0      0
   411        100 208.78    178    256        100 107.02     46    199          0      0      0      0
   412        100 208.46    187    281        100  57.53     46    162          0      0      0      0
   413        100  211.8    203    256        100 124.66     48    185          0      0      0      0
   414        100 210.23    189    258        100 143.92     46    196          0      0      0      0
   415        100  213.4    206    593        100 156.85    150    535          0      0      0      0
   416        100 209.26    206    252        100 152.28    150    166          0      0      0      0
   417        100 258.97    206   4425        100 199.96    150   4336          0      0      0      0
   418        100 209.86    206    266        100 153.75    150    209          0      0      0      0
   419        100  209.3    206    240        100 152.52    150    166          0      0      0      0
   420        100 208.98    177    266        100 131.24     45    210          0      0      0      0
   421        100 210.43    177    310        100 137.86     46    254          0      0      0      0
   422        100 213.43    177    540        100 145.76     46    221          0      0      0      0
   423        100 209.39    178    241        100  99.14     46    184          0      0      0      0
   424        100 214.86    203    543        100  82.83     48    367          0      0      0      0
