# PING PONG measurements (in us)
# Executed at: 14741.267537
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   342        100 179.09    133    617        100  84.67     15    188          0      0      0      0
   343        100 192.78    126    612        100 100.09     15    579          0      0      0      0
   344        100 190.06    133    643        100  86.29     15    617          0      0      0      0
   345        100 154.86    126    616        100   66.9     15    260          0      0      0      0
   346        100  158.2    124    506        100  65.21     15    224          0      0      0      0
   347        100 163.65    133    711        100  78.03     15    336          0      0      0      0
   348        100 153.72    126    722        100   69.2     15    369          0      0      0      0
   349        100 170.95    126    479        100  76.93     15    233          0      0      0      0
   350        100    157    127    760        100  70.65     15    328          0      0      0      0
   351        100 165.44    126    709        100  77.85     15    435          0      0      0      0
   352        100 150.09    125    503        100  65.46     15    222          0      0      0      0
   353        100 209.84    134   3403        100 109.47     15   2716          0      0      0      0
   354        100  169.1    126    937        100   79.4     15    909          0      0      0      0
   355        100 185.81    134    689        100  86.06     15    384          0      0      0      0
   356        100 193.63    124    960        100  80.86     15    225          0      0      0      0
   357        100 192.85    126    832        100  88.32     15    440          0      0      0      0
   358        100 175.29    134    537        100  80.68     15    352          0      0      0      0
   359        100 174.05    126    501        100  75.61     15    219          0      0      0      0
   360        100 158.61    126    491        100  71.84     15    239          0      0      0      0
   361        100 160.55    129    637        100  77.64     15    618          0      0      0      0
   362        100 156.64    127    597        100  74.13     15    403          0      0      0      0
   363        100 182.88    126    755        100  90.69     15    725          0      0      0      0
   364        100 193.62    126    700        100  87.82     15    270          0      0      0      0
   365        100 176.47    134    849        100  82.48     15    337          0      0      0      0
   366        100 170.64    126    687        100  76.05     15    654          0      0      0      0
   367        100 161.88    127    755        100  70.78     15    348          0      0      0      0
   368        100 154.38    133    496        100   73.7     15    206          0      0      0      0
   369        100  196.7    126    650        100  84.97     15    195          0      0      0      0
   370        100 149.14    126    525        100  64.63     16    205          0      0      0      0
   371        100 148.41    133    520        100  69.11     15    208          0      0      0      0
   372        100 155.27    126    477        100  72.09     15    319          0      0      0      0
   373        100 148.68    126    517        100  66.05     15    213          0      0      0      0
   374        100  145.7    126    509        100  64.32     15    184          0      0      0      0
   375        100 146.59    124    512        100  67.57     15    197          0      0      0      0
   376        100 152.76    133    503        100  67.92     15    211          0      0      0      0
   377        100 149.11    126    504        100  67.78     15    201          0      0      0      0
   378        100 148.42    126    571        100  67.36     15    269          0      0      0      0
   379        100 158.18    126    634        100  63.93     15    181          0      0      0      0
   380        100 177.66    123   1234        100  77.67     15    272          0      0      0      0
   381        100 190.31    134    979        100  88.28     15    409          0      0      0      0
   382        100 194.39    126    788        100  83.84     15    223          0      0      0      0
   383        100 149.95    126    513        100   70.2     15    350          0      0      0      0
   384        100 145.61    126    478        100  63.41     15    179          0      0      0      0
   385        100 210.33    134   3688        100 109.59     15   3248          0      0      0      0
   386        100 154.21    127    633        100  68.18     15    401          0      0      0      0
   387        100 184.99    127   1196        100  72.43     15    473          0      0      0      0
   388        100 160.99    126    712        100  72.02     15    398          0      0      0      0
   389        100 164.38    126    485        100  75.69     15    257          0      0      0      0
   390        100 156.77    127    573        100  67.83     15    486          0      0      0      0
   391        100 170.45    126    680        100  74.51     15    336          0      0      0      0
   392        100 161.98    134    515        100  72.74     15    194          0      0      0      0
   393        100 192.82    126    989        100  88.41     15    959          0      0      0      0
   394        100 148.26    126    513        100  68.33     15    425          0      0      0      0
   395        100 161.52    126    530        100  73.44     15    210          0      0      0      0
   396        100 157.34    126    509        100     72     15    490          0      0      0      0
   397        100 157.01    129    808        100  71.72     15    441          0      0      0      0
   398        100 146.23    126    494        100  66.79     15    183          0      0      0      0
   399        100 186.19    126    509        100  83.93     15    489          0      0      0      0
