# PING PONG measurements (in us)
# Executed at: 14836.345595
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   185        100 153.74    132    506        100  68.99     16    319          0      0      0      0
   186        100 154.56    139    503        100  69.64     16    181          0      0      0      0
   187        100 156.78    139    512        100  69.56     16    489          0      0      0      0
   188        100 153.66    130    546        100  66.98     16    228          0      0      0      0
   189        100 155.65    139    708        100  72.57     16    317          0      0      0      0
   190        100 155.86    132    556        100  65.61     16    201          0      0      0      0
   191        100 152.65    139    522        100  71.04     16    203          0      0      0      0
   192        100 152.73    130    511        100  67.62     16    243          0      0      0      0
   193        100 179.06    140   2728        100  93.41     16   2303          0      0      0      0
   194        100 154.16    130    794        100  68.75     16    463          0      0      0      0
   195        100 154.83    140    507        100  73.19     16    315          0      0      0      0
   196        100 159.86    132    740        100  75.37     16    434          0      0      0      0
   197        100 157.85    133    523        100  70.79     16    216          0      0      0      0
   198        100 153.46    140    529        100  70.72     16    218          0      0      0      0
   199        100 158.02    132    494        100  73.43     16    374          0      0      0      0
   200        100 205.19    133   5341        100  68.53     16    212          0      0      0      0
   201        100 154.79    132    538        100  64.78     16    198          0      0      0      0
   202        100 162.15    130    862        100  71.13     16    329          0      0      0      0
   203        100 156.84    133    512        100  72.54     16    296          0      0      0      0
   204        100 153.57    129    512        100  69.33     16    224          0      0      0      0
   205        100 161.02    132    537        100  72.44     16    380          0      0      0      0
   206        100 153.08    129    544        100  69.05     16    245          0      0      0      0
   207        100 151.96    129    496        100  71.72     16    225          0      0      0      0
   208        100 157.75    133    556        100  69.43     16    241          0      0      0      0
   209        100 160.72    133   1183        100  75.92     16    876          0      0      0      0
   210        100  154.1    132    487        100  65.64     16    202          0      0      0      0
   211        100 156.98    133    512        100   68.8     16    203          0      0      0      0
   212        100 153.66    133    540        100  70.26     16    308          0      0      0      0
   213        100 158.56    132    743        100  71.95     16    426          0      0      0      0
   214        100  157.7    133    515        100  73.72     16    493          0      0      0      0
   215        100 160.88    139    619        100  76.92     16    597          0      0      0      0
   216        100 155.48    129    837        100  68.42     16    426          0      0      0      0
   217        100  160.5    140    514        100  75.35     16    493          0      0      0      0
   218        100 158.25    130    562        100   67.6     16    268          0      0      0      0
   219        100    174    139   2011        100  95.01     16   1980          0      0      0      0
   220        100 156.42    132    501        100  71.21     16    338          0      0      0      0
   221        100 152.47    133    522        100  66.38     16    215          0      0      0      0
   222        100 152.29    129    487        100  71.35     16    201          0      0      0      0
   223        100  169.7    139    709        100  79.43     16    491          0      0      0      0
   224        100 153.74    132    528        100  67.84     16    220          0      0      0      0
   225        100 177.66    132   2547        100  89.02     16   2220          0      0      0      0
   226        100 160.96    133    576        100  72.41     16    255          0      0      0      0
   227        100 156.82    132    522        100  66.84     16    306          0      0      0      0
   228        100 154.24    129    503        100  71.27     16    215          0      0      0      0
   229        100 157.35    140    783        100  71.82     16    241          0      0      0      0
   230        100 156.72    132    538        100  67.56     16    180          0      0      0      0
   231        100 151.87    132    508        100  65.78     16    203          0      0      0      0
   232        100 159.05    129    626        100  71.48     16    224          0      0      0      0
   233        100 162.47    132    737        100  67.97     16    600          0      0      0      0
   234        100 153.31    133    543        100  69.82     16    225          0      0      0      0
   235        100  154.7    140    524        100  72.12     16    311          0      0      0      0
   236        100 157.72    132    627        100  66.79     16    226          0      0      0      0
   237        100 153.12    140    527        100  70.42     16    203          0      0      0      0
   238        100  151.9    130    501        100  66.75     16    197          0      0      0      0
   239        100 157.73    139    513        100  70.38     16    178          0      0      0      0
   240        100 155.04    129    530        100  66.29     16    231          0      0      0      0
   241        100  152.2    129    504        100   65.8     16    214          0      0      0      0
   242        100 157.66    139    557        100  75.64     16    440          0      0      0      0
   243        100  155.2    129    516        100  68.93     16    359          0      0      0      0
   244        100 154.66    139    685        100   72.1     16    295          0      0      0      0
   245        100 157.05    132    531        100  66.88     16    195          0      0      0      0
   246        100 155.59    139    564        100  71.69     16    220          0      0      0      0
   247        100 160.71    130    992        100  67.25     16    226          0      0      0      0
   248        100 156.89    139    583        100  70.74     16    190          0      0      0      0
   249        100 160.57    132    555        100  69.93     16    499          0      0      0      0
   250        100 152.34    130    542        100  67.94     16    254          0      0      0      0
   251        100 160.79    140    595        100  73.12     16    301          0      0      0      0
   252        100 157.33    132    508        100  67.03     16    206          0      0      0      0
   253        100 154.48    130    541        100  66.07     16    253          0      0      0      0
   254        100 154.13    139    523        100  73.19     16    297          0      0      0      0
   255        100 159.93    130    700        100  69.28     16    342          0      0      0      0
   256        100 154.29    139    533        100  71.73     16    208          0      0      0      0
   257        100 173.71    130   2616        100  87.75     16   2292          0      0      0      0
   258        100 164.96    139    799        100  77.49     16    495          0      0      0      0
   259        100 153.65    129    544        100  71.97     16    270          0      0      0      0
   260        100 152.81    133    525        100     71     16    227          0      0      0      0
   261        100 156.99    139    535        100   69.9     16    200          0      0      0      0
   262        100 154.74    132    656        100  70.37     16    346          0      0      0      0
   263        100 154.54    132    532        100  65.81     16    201          0      0      0      0
   264        100 159.95    133    604        100  70.82     16    203          0      0      0      0
   265        100 166.16    139    999        100  77.79     16    586          0      0      0      0
   266        100 153.62    132    499        100  69.14     16    237          0      0      0      0
   267        100 154.98    132    496        100  65.81     16    183          0      0      0      0
   268        100 161.08    129    836        100  70.88     16    233          0      0      0      0
   269        100 152.56    132    515        100   66.5     16    239          0      0      0      0
   270        100 158.94    129    513        100  70.73     16    201          0      0      0      0
   271        100 152.77    139    537        100  72.41     16    237          0      0      0      0
   272        100 151.52    132    494        100  65.14     16    210          0      0      0      0
   273        100 164.44    129    690        100  71.62     16    379          0      0      0      0
   274        100 154.85    139    543        100  70.28     16    243          0      0      0      0
   275        100 152.19    132    487        100   68.1     16    184          0      0      0      0
   276        100 169.83    132    743        100  76.31     16    495          0      0      0      0
   277        100 153.45    128    551        100  71.49     16    238          0      0      0      0
   278        100 155.26    139    556        100  68.04     16    224          0      0      0      0
   279        100 158.19    132    505        100  66.13     16    218          0      0      0      0
   280        100 155.02    132    495        100  65.97     16    209          0      0      0      0
   281        100 157.82    133    770        100  74.91     16    738          0      0      0      0
   282        100 152.25    133    516        100  68.99     16    219          0      0      0      0
   283        100 166.35    132    701        100  75.28     16    679          0      0      0      0
   284        100 153.89    133    558        100  69.13     16    210          0      0      0      0
   285        100 152.24    132    496        100  68.39     16    215          0      0      0      0
   286        100 158.45    132    517        100  69.31     16    213          0      0      0      0
   287        100 155.27    132    750        100  69.83     16    461          0      0      0      0
   288        100 151.92    133    481        100  70.24     16    179          0      0      0      0
   289        100  183.2    140   2642        100  99.93     16   2292          0      0      0      0
   290        100 152.82    129    589        100  66.35     16    270          0      0      0      0
   291        100 151.85    130    494        100  66.36     16    234          0      0      0      0
   292        100 156.78    140    511        100  72.29     16    185          0      0      0      0
   293        100 156.59    133    779        100  67.16     16    228          0      0      0      0
   294        100 152.24    130    536        100  65.36     16    205          0      0      0      0
   295        100 160.13    139    514        100  72.64     16    239          0      0      0      0
   296        100 153.75    130    524        100  66.09     16    236          0      0      0      0
   297        100 155.19    140    713        100  73.29     16    302          0      0      0      0
   298        100 155.43    130    513        100  67.78     16    247          0      0      0      0
   299        100 153.03    139    533        100  71.67     16    209          0      0      0      0
   300        100 211.62    132   5496        100  72.61     16    314          0      0      0      0
   301        100 157.08    139    540        100   75.9     16    371          0      0      0      0
   302        100  159.9    130    516        100   75.1     16    494          0      0      0      0
   303        100 158.74    140    748        100  73.12     16    326          0      0      0      0
   304        100 171.56    132   1794        100  84.05     16   1764          0      0      0      0
   305        100 257.48    139   9922        100 171.98     16   9853          0      0      0      0
   306        100 156.04    129    741        100  69.35     16    275          0      0      0      0
   307        100 178.67    133   1778        100  65.81     16    217          0      0      0      0
   308        100 222.24    129   6763        100 135.74     16   6708          0      0      0      0
   309        100 172.84    132   2109        100  69.25     16    293          0      0      0      0
   310        100 175.74    133    657        100  74.73     16    209          0      0      0      0
   311        100 167.76    133    681        100  77.61     16    518          0      0      0      0
   312        100 166.32    140   1127        100  82.13     16   1058          0      0      0      0
   313        100 169.59    131   1309        100  74.58     16    656          0      0      0      0
   314        100 167.79    140    828        100  79.33     16    791          0      0      0      0
   315        100 155.78    132    526        100  68.68     16    477          0      0      0      0
   316        100 186.25    130   2061        100 100.78     16   2019          0      0      0      0
   317        100 153.06    139    521        100  70.89     16    229          0      0      0      0
   318        100 159.39    133    527        100  71.99     16    489          0      0      0      0
   319        100 152.77    132    544        100   68.4     16    223          0      0      0      0
   320        100 155.16    132    502        100  69.83     16    401          0      0      0      0
   321        100 184.01    128   2732        100  93.57     16   2415          0      0      0      0
   322        100 155.24    139    701        100  71.53     16    261          0      0      0      0
   323        100 157.02    132    498        100  69.38     16    258          0      0      0      0
   324        100 160.72    132    520        100  75.57     16    383          0      0      0      0
   325        100 157.96    133    524        100  69.62     16    352          0      0      0      0
   326        100  158.3    137    511        100  70.91     16    370          0      0      0      0
   327        100  158.9    139    545        100  71.52     16    219          0      0      0      0
   328        100 153.59    130    551        100  68.06     16    246          0      0      0      0
   329        100 154.59    139    655        100  71.96     16    225          0      0      0      0
   330        100 156.95    128    487        100  70.16     16    409          0      0      0      0
   331        100 157.65    129    687        100  66.46     16    235          0      0      0      0
   332        100 155.06    139    511        100  72.32     16    188          0      0      0      0
   333        100  155.6    129    515        100  66.93     16    198          0      0      0      0
   334        100 153.21    129    516        100     69     16    387          0      0      0      0
   335        100 152.99    139    505        100   69.9     16    183          0      0      0      0
   336        100 153.68    130    511        100  65.39     16    225          0      0      0      0
   337        100 156.52    132    512        100  71.52     16    490          0      0      0      0
   338        100  152.5    132    508        100  67.87     16    203          0      0      0      0
   339        100 152.68    133    483        100  69.91     16    192          0      0      0      0
   340        100 159.34    133    491        100  68.74     16    249          0      0      0      0
   341        100  152.4    133    509        100  69.83     16    203          0      0      0      0
   342        100 153.41    139    519        100   71.8     16    213          0      0      0      0
   343        100 158.07    130    556        100  69.43     16    439          0      0      0      0
   344        100 156.06    139    621        100  71.89     16    205          0      0      0      0
   345        100 152.27    132    491        100  65.69     16    206          0      0      0      0
   346        100 155.09    129    496        100  67.28     16    234          0      0      0      0
   347        100 153.26    140    557        100  72.36     16    245          0      0      0      0
   348        100 155.11    130    689        100   69.5     16    367          0      0      0      0
   349        100 156.35    139    676        100  71.95     16    185          0      0      0      0
   350        100 157.21    130    511        100  65.72     16    204          0      0      0      0
   351        100 157.18    139    670        100  70.64     16    344          0      0      0      0
   352        100 152.89    132    500        100  68.58     16    267          0      0      0      0
   353        100 188.62    140   3312        100 105.84     16   2946          0      0      0      0
   354        100 156.98    133    599        100  70.14     16    257          0      0      0      0
   355        100 159.23    133    528        100  67.94     16    213          0      0      0      0
   356        100  157.3    132    781        100  68.15     16    215          0      0      0      0
   357        100 154.03    132    491        100   70.3     16    276          0      0      0      0
   358        100 161.49    133    498        100  70.91     16    184          0      0      0      0
   359        100 154.51    139    551        100  73.45     16    224          0      0      0      0
   360        100 153.82    132    547        100  68.04     16    295          0      0      0      0
   361        100 154.73    139    518        100  72.33     16    244          0      0      0      0
   362        100 163.71    129    915        100   71.7     16    601          0      0      0      0
   363        100 154.31    130    504        100  65.42     16    217          0      0      0      0
   364        100 154.53    139    517        100  71.55     16    235          0      0      0      0
   365        100  160.9    132    857        100  71.78     16    490          0      0      0      0
   366        100 159.13    139    591        100  70.74     16    205          0      0      0      0
   367        100 152.24    129    534        100  66.25     16    219          0      0      0      0
   368        100 164.79    139    567        100  75.32     16    496          0      0      0      0
   369        100 153.78    128    519        100  68.39     16    231          0      0      0      0
   370        100 160.87    130   1056        100  75.78     16   1029          0      0      0      0
   371        100 161.92    139    527        100  71.61     16    203          0      0      0      0
   372        100 153.92    130    727        100  72.67     16    417          0      0      0      0
   373        100 156.89    129    482        100   72.3     16    249          0      0      0      0
   374        100 158.18    139    546        100  72.73     16    293          0      0      0      0
   375        100 156.57    132    519        100  67.49     16    262          0      0      0      0
   376        100 152.77    132    498        100  65.93     16    212          0      0      0      0
   377        100  154.3    132    498        100  70.53     16    193          0      0      0      0
   378        100 156.69    132    916        100  71.81     16    579          0      0      0      0
   379        100 159.86    136    764        100  69.75     16    182          0      0      0      0
   380        100 167.87    139    970        100  80.31     16    647          0      0      0      0
   381        100 158.79    129    833        100   73.5     16    791          0      0      0      0
   382        100 157.63    140    553        100   71.6     16    214          0      0      0      0
   383        100 156.32    129    513        100  76.54     16    492          0      0      0      0
   384        100 152.91    132    529        100  65.82     16    211          0      0      0      0
   385        100  178.9    129   2684        100  95.04     16   2374          0      0      0      0
   386        100 173.93    132   1130        100  69.73     16    418          0      0      0      0
   387        100 155.34    129    694        100  72.94     16    390          0      0      0      0
   388        100 155.85    140    530        100  71.79     16    258          0      0      0      0
   389        100 156.61    132    514        100  68.11     16    195          0      0      0      0
   390        100 155.99    132    520        100  64.15     16    215          0      0      0      0
   391        100 152.35    129    536        100  65.53     16    229          0      0      0      0
   392        100 154.61    139    501        100  72.99     16    210          0      0      0      0
   393        100 157.43    129    547        100  67.73     16    197          0      0      0      0
   394        100    152    129    521        100   66.8     16    220          0      0      0      0
   395        100 154.21    139    519        100  73.06     16    314          0      0      0      0
   396        100 159.99    129    761        100  67.15     16    297          0      0      0      0
   397        100 204.45    140   5405        100  71.33     16    205          0      0      0      0
   398        100 158.51    129    536        100   67.6     16    233          0      0      0      0
   399        100 156.81    132    525        100  67.43     16    255          0      0      0      0
   400        100 154.88    132    510        100  71.62     16    301          0      0      0      0
   401        100 152.91    133    503        100  69.16     16    250          0      0      0      0
   402        100 164.27    133    889        100  71.98     16    383          0      0      0      0
   403        100 154.12    133    522        100  71.63     16    280          0      0      0      0
   404        100 153.36    133    504        100   69.7     16    302          0      0      0      0
   405        100 165.72    133    758        100  71.95     16    496          0      0      0      0
   406        100 158.57    139    590        100  71.11     16    324          0      0      0      0
